case_id,neighbours,primary_setting,eligible_coarse_support_points,finite_shared_support_points,finite_support_fraction,support_volume,shared_pathway_a_interaction_velocity_rms,shared_pathway_b_interaction_velocity_rms,shared_observed_pathway_difference_rms,shared_descriptive_interaction_to_pathway_difference_ratio,shared_propagated_cellwise_pathway_bound,shared_interaction_to_propagated_bound_ratio,shared_three_times_bound_passed,triangle_inequality_verified,fine_support_interaction_velocity_rms,shared_to_fine_interaction_rms_ratio,estimand_scope
alph15-7929-2024,4,False,7992,7992,1.0,0.6575826563019,0.008921047456446778,0.00903441979555235,0.0009796901807383079,9.105988435776457,0.012888634312553594,0.692163905042882,False,True,0.008926264601940908,0.9994155286979733,shared coarse representable subspace
alph15-13929-2024,4,False,14118,14118,1.0,1.26434783777979,0.006234098834717299,0.006304618612858361,0.0008596383912491563,7.252001420804876,0.011822809773819633,0.5272941842067065,False,True,0.006283008384211706,0.9922155842387048,shared coarse representable subspace
alph15-7929-2024,8,True,7992,7992,1.0,0.6575826563019,0.008921047456446778,0.008991993207575889,0.0006578282091221052,13.561363487820365,0.00756213937290515,1.1796988942587519,False,True,0.008926264601940908,0.9994155286979733,shared coarse representable subspace
alph15-13929-2024,8,True,14118,14118,1.0,1.26434783777979,0.006234098834717299,0.006306454531191669,0.0007068899678195654,8.819051222280978,0.009593696624943403,0.6498119628370129,False,True,0.006283008384211706,0.9922155842387048,shared coarse representable subspace
alph15-7929-2024,16,False,7992,7992,1.0,0.6575826563019,0.008921047456446778,0.008895896628679097,0.0005704837334049725,15.637689445062483,0.005196261422213174,1.7168203697971676,False,True,0.008926264601940908,0.9994155286979733,shared coarse representable subspace
alph15-13929-2024,16,False,14118,14118,1.0,1.26434783777979,0.006234098834717299,0.006264879047809081,0.0005905660336846144,10.55614186921992,0.006620389141382695,0.9416514198159782,False,True,0.006283008384211706,0.9922155842387048,shared coarse representable subspace
