n,residual,elapsed_s,l2_error,minimum_conductivity,maximum_conductivity,pathway,sample,level
40,5.1134731445526695e-14,0.0027196000010007992,,0.8225436425710432,1.471708225666341,0,4,5
48,7.243569441594361e-14,0.003451399999903515,,0.8213354393561167,1.4721442028040768,0,4,6
64,1.345314817945791e-13,0.005883700003323611,,0.8199576251414017,1.472577961240973,0,4,7
8,1.2836015999613276e-15,0.0004302000015741214,,0.4348130057790618,1.080812504676506,0,5,0
12,2.7248726059190525e-15,0.0004867999996349681,,0.42635583729100063,1.1274229861926963,0,5,1
16,4.603097160517585e-15,0.000623800002358621,,0.4234201305524651,1.15388282149108,0,5,2
24,9.773129288033698e-15,0.0011354000016581267,,0.42133104353614964,1.1820520890256554,0,5,3
32,1.8654682963482743e-14,0.0018043999989458825,,0.4206014187238563,1.1960456033597817,0,5,4
40,2.9252222534091245e-14,0.0026289999987056945,,0.4202639807916512,1.2044756481522658,0,5,5
48,4.2817104535870346e-14,0.0034648000000743195,,0.4200807539916252,1.2101792429603229,0,5,6
64,7.861157872801596e-14,0.005911800002650125,,0.41989861912312754,1.2171748656782981,0,5,7
8,1.459280898082671e-15,0.00048349999997299165,,0.8269479262763085,1.0181303535004647,0,6,0
12,2.87662882511759e-15,0.0005082999996375293,,0.8262251274821538,1.028389963697564,0,6,1
16,6.48691951833864e-15,0.0006423999984690454,,0.8248451838608123,1.0332310811729366,0,6,2
24,1.4016227515696627e-14,0.001184199998533586,,0.8243495279192727,1.037814672735913,0,6,3
32,2.5508048334364644e-14,0.0018228000008093659,,0.8241563298268677,1.0399937074080452,0,6,4
40,4.0022903309758526e-14,0.0029924000009486917,,0.8244051821464341,1.041261201615454,0,6,5
48,5.691022086034336e-14,0.003612799999245908,,0.824235189563712,1.0420886559921365,0,6,6
64,1.0037929623901376e-13,0.006398400000762194,,0.8241360580074645,1.043102467967816,0,6,7
8,1.6092250940198133e-15,0.0004490999999688938,,1.0402262811959784,1.3086341815955005,0,7,0
12,3.800295917932895e-15,0.0004945999971823767,,1.0213163181550704,1.3088071616500099,0,7,1
16,7.0436574963141005e-15,0.0007001999983913265,,1.0127470270317889,1.3086352792712972,0,7,2
24,1.6359319425579975e-14,0.001182100000733044,,1.0048655146159786,1.3090932232344659,0,7,3
32,2.7783944229865443e-14,0.0018987000003107823,,1.0012049244917103,1.309169396868625,0,7,4
40,4.1440593300862075e-14,0.0025858000008156523,,0.999103259018069,1.3094245747770723,0,7,5
48,6.626736393960967e-14,0.0034691000000748318,,0.9977427520548126,1.3093712451886936,0,7,6
64,1.235843361501417e-13,0.006098000001657056,,0.996088758607028,1.3094214302870038,0,7,7
8,1.916341101672033e-15,0.0004631000010704156,,0.9366438736113405,1.934719776757641,0,8,0
12,4.56199190845636e-15,0.00048600000081933104,,0.9027013723348513,1.9559678285476838,0,8,1
16,8.22050148729811e-15,0.0006103000014263671,,0.8845916887203773,1.963385424500727,0,8,2
24,1.9593511003617032e-14,0.0011230999989493284,,0.8668099679220467,1.9686761472703516,0,8,3
32,3.551245399532202e-14,0.0018006999998760875,,0.8582138338229119,1.9705262854410766,0,8,4
40,5.6663972632277916e-14,0.00256930000250577,,0.8532027499175533,1.9713823393115972,0,8,5
48,7.800626302829856e-14,0.003456399997958215,,0.8499226012887453,1.9718472764665613,0,8,6
64,1.4195222255538181e-13,0.005935600001976127,,0.8457658797584876,1.9723095157443093,0,8,7
8,1.2946570320359796e-15,0.00043989999903715216,,0.6379772930169104,1.0909712736988,0,9,0
12,2.9865022291425353e-15,0.00048410000090370886,,0.6284745188514587,1.120824437358743,0,9,1
16,5.2750245482609264e-15,0.000608899998042034,,0.6251366393817551,1.1349937004640098,0,9,2
24,1.092319925094101e-14,0.0011330999986967072,,0.622748834862456,1.1485195036584306,0,9,3
32,2.18887430195563e-14,0.001889299997856142,,0.6219124085263125,1.1553421498779861,0,9,4
40,3.4258686181985743e-14,0.00257910000073025,,0.6215251421112059,1.159305327514927,0,9,5
48,4.659316110480656e-14,0.0035095999992336147,,0.6213147433581182,1.1618512252062858,0,9,6
64,9.161285069797953e-14,0.00619139999980689,,0.6211055179076574,1.1650404685201743,0,9,7
8,1.1396697567693685e-15,0.0004664999978558626,,0.6282754127129906,0.978813439486713,0,10,0
12,3.738804130604037e-15,0.0004946000008203555,,0.625501321271893,1.0017243726043175,0,10,1
16,4.7679492474025625e-15,0.00061450000066543,,0.6245528529128347,1.0115176016742229,0,10,2
24,1.250277349595053e-14,0.0011431999992055353,,0.6238826199366455,1.0200263259495583,0,10,3
32,2.370081805928217e-14,0.0018677000007301103,,0.6236494742999416,1.0237604785193062,0,10,4
40,3.603398205853693e-14,0.0026384999982838053,,0.6235418141756816,1.02582615541545,0,10,5
48,5.2718659999102096e-14,0.003702099998918129,,0.6234833993368902,1.0271286014212422,0,10,6
64,9.540036720650626e-14,0.005967199998849537,,0.6234253633485742,1.0286711643426498,0,10,7
8,1.9162908508269673e-15,0.00045680000039283186,,0.9700202639779844,1.1532507107287866,0,11,0
12,3.782222686292211e-15,0.0004926999972667545,,0.970313713861964,1.1539905476770758,0,11,1
16,5.251367559307396e-15,0.0006087999972805846,,0.9714071264636343,1.153229188811325,0,11,2
24,1.5354714285102916e-14,0.0011459000015747733,,0.9700202639779844,1.1532507107287866,0,11,3
32,2.4152309192937723e-14,0.0019581000015023164,,0.9699864779347939,1.1540833066846363,0,11,4
40,4.0345152613166784e-14,0.0025814000000536907,,0.9700202639779844,1.1537788595224858,0,11,5
48,6.371468262350587e-14,0.0035773999989032745,,0.9698313255641882,1.1539881646363461,0,11,6
64,1.0718237707327191e-13,0.005983700000797398,,0.969817031418819,1.1539492456381497,0,11,7
8,1.5401843761387005e-15,0.0005547000000660773,,0.9347754950221574,1.2862874895963243,0,12,0
12,4.283770359689425e-15,0.0005560999998124316,,0.9279873308331587,1.292480119057636,0,12,1
16,7.230846847377192e-15,0.0006465000005846377,,0.9237725232169703,1.2946599589485464,0,12,2
24,1.8331542132694488e-14,0.0012251000007381663,,0.9204807724057875,1.2962208216805169,0,12,3
32,2.877965805914209e-14,0.002063699997961521,,0.9186545460070824,1.2967678690740299,0,12,4
40,4.445825721806026e-14,0.003240399997594068,,0.9176229553222658,1.297021203803207,0,12,5
48,6.932757763679528e-14,0.0035783999992418103,,0.9169805760202646,1.2971588520966724,0,12,6
64,1.2605089199490075e-13,0.006079300001147203,,0.9160951950789574,1.2972957422473819,0,12,7
8,1.1292290361918564e-15,0.0004470999992918223,,0.674183954721216,1.0389179786369107,0,13,0
12,3.152929684886038e-15,0.0004980999983672518,,0.668004101471126,1.0568834200448722,0,13,1
16,4.918897659825224e-15,0.0006210000028659124,,0.6658242318029158,1.0657578256384637,0,13,2
24,1.2135801653831044e-14,0.0014375000027939677,,0.6642618394669333,1.0749128510833554,0,13,3
32,2.3054052079583197e-14,0.001949500001501292,,0.6637139528818418,1.079155337983828,0,13,4
40,3.649301234807598e-14,0.0026633999987097923,,0.6634601757207853,1.0818409474479096,0,13,5
48,5.130507257928455e-14,0.003440600001340499,,0.6633222726984049,1.0835110328881385,0,13,6
64,9.337467332719149e-14,0.0059089999995194376,,0.6631851191898913,1.0856687977396784,0,13,7
8,1.7694587620485337e-15,0.00044800000250688754,,0.7802146275742534,1.1778434313375812,0,14,0
12,4.176514803235446e-15,0.0004946000008203555,,0.7789761108997436,1.176536655188973,0,14,1
16,6.774681311615883e-15,0.0006275999985518865,,0.7796486818888482,1.1791379264806605,0,14,2
24,1.606665417767044e-14,0.0017857999991974793,,0.778758657667953,1.1785121620091066,0,14,3
32,2.790717886851377e-14,0.0019073999974352773,,0.7782150317183034,1.1798388120653502,0,14,4
40,4.4194452723748546e-14,0.002731700002186699,,0.7786803382231842,1.179724842282228,0,14,5
48,6.171285455718469e-14,0.0034707000013440847,,0.7782463699685108,1.1797454984788263,0,14,6
64,1.1743534960331494e-13,0.006101500002841931,,0.7782371103975882,1.1798089202780626,0,14,7
8,1.3800551155676855e-15,0.000597800000832649,,0.944312649583177,1.5530059719005782,0,15,0
12,4.359981895882197e-15,0.0006606000024476089,,0.917934467476879,1.5593927020753022,0,15,1
16,6.3472562448794845e-15,0.0007717000007687602,,0.9100242372271286,1.5609169696218332,0,15,2
24,1.4634961268699047e-14,0.0011782000001403503,,0.9004895139157957,1.5651982588577484,0,15,3
32,3.249292071249962e-14,0.0018385000003036112,,0.8960593438876439,1.5660131642319082,0,15,4
40,4.703891250771575e-14,0.002620899998873938,,0.8935060715702751,1.5663096333836495,0,15,5
48,7.147241043909933e-14,0.003510800001095049,,0.8918467942695733,1.566800402031081,0,15,6
64,1.280361215388274e-13,0.0062890000008337665,,0.8898202796722721,1.5670187292379758,0,15,7
8,2.211102250875567e-15,0.0006834999985585455,,0.8988615952072764,2.0630813831873427,0,16,0
12,4.411497262360816e-15,0.0005101999995531514,,0.8620779690081722,2.089113783237394,0,16,1
16,8.859916023010849e-15,0.0006156999988888856,,0.8435450568089474,2.098248915635539,0,16,2
24,1.9361596377097167e-14,0.0012362999987090006,,0.826709821187116,2.104780302680675,0,16,3
32,3.6582336795903284e-14,0.001842899997427594,,0.8181748323956863,2.107067417068635,0,16,4
40,5.4336576653321636e-14,0.002571400000306312,,0.8133993724262699,2.1081262117282735,0,16,5
48,7.908760385865468e-14,0.0034549999982118607,,0.8101500470034815,2.108701408019036,0,16,6
64,1.435733018123196e-13,0.006246699998882832,,0.8062225397373889,2.109273369605985,0,16,7
8,1.177651116822486e-15,0.0004847999989578966,,0.7592309463231892,1.2310604657114936,0,17,0
12,3.2067801203685345e-15,0.0004912000003969297,,0.7505237702765456,1.2514962835688959,0,17,1
16,5.418707492971689e-15,0.0006281999994826037,,0.7474530151585309,1.2593843321247484,0,17,2
24,1.1836161204601771e-14,0.0011369999992894009,,0.7452523749216364,1.2656071950776833,0,17,3
32,2.122503978910608e-14,0.0018202999999630265,,0.7444807363362237,1.2680755606378225,0,17,4
40,3.6378341326816964e-14,0.0025683999992907047,,0.744123330726676,1.2693476672972062,0,17,5
48,5.0511206583766613e-14,0.003476300000329502,,0.7439291190272411,1.2701081628805477,0,17,6
64,9.300939053947642e-14,0.006329499999992549,,0.7437359651706476,1.2709599187217056,0,17,7
8,1.1506016877146434e-15,0.0004822000009880867,,0.6552888246962536,1.0410056194774167,0,18,0
12,3.5224682067398656e-15,0.0004844999966735486,,0.6503558484919957,1.0722104114583464,0,18,1
16,5.4578227178154725e-15,0.0006245000004128087,,0.6486411577008782,1.0882113802123219,0,18,2
24,1.2996444344323708e-14,0.0011406000012357254,,0.6474202383897306,1.1028668907253805,0,18,3
32,2.39515797580861e-14,0.0017996999995375518,,0.6469936848033422,1.1099265284408824,0,18,4
40,3.5886087384453347e-14,0.002556499999627704,,0.6467963870748114,1.1140691200769646,0,18,5
48,4.997886780097677e-14,0.003478200000245124,,0.6466892490626948,1.1169292645761966,0,18,6
64,9.111193525480527e-14,0.006202200002007885,,0.6465827449944304,1.120747485796472,0,18,7
8,2.2154531056357004e-15,0.0004999000011594035,,0.9087823256968844,1.3144711010673495,0,19,0
12,4.46748864711799e-15,0.0005238999983703252,,0.8936442564971163,1.3156702972111227,0,19,1
16,6.800516062537491e-15,0.0006637999977101572,,0.884398595089119,1.315577629927759,0,19,2
24,1.5573934087079413e-14,0.0011928999992960598,,0.8768854724707723,1.315053630990638,0,19,3
32,2.895135551067264e-14,0.0017814999991969671,,0.8732629040286016,1.3158347859881003,0,19,4
40,4.3778952035855113e-14,0.002605100002256222,,0.8711346459229184,1.3160939465467332,0,19,5
48,7.153185379615291e-14,0.003438899999309797,,0.8696754567638799,1.3159148431855738,0,19,6
64,1.2164048553483127e-13,0.0062506000031135045,,0.8678147992709985,1.3161494935237816,0,19,7
8,1.6607021648575405e-15,0.00048750000132713467,,0.965011159691104,1.2505055428856606,0,20,0
12,4.38301854960257e-15,0.00048550000065006316,,0.9616035509519427,1.2536858332605634,0,20,1
16,6.944903852791734e-15,0.0006255000007513445,,0.9547785137318784,1.2547733008612063,0,20,2
24,1.6551604015256924e-14,0.0011235000019951258,,0.9472726280745615,1.255541588058195,0,20,3
32,3.0751760067031165e-14,0.0018531999994593207,,0.9434851319475872,1.2558087910451514,0,20,4
